tenant_id,request_idx,ttft_ms,mean_itl_ms,p50_itl_ms,p95_itl_ms,p99_itl_ms,e2e_ms,num_output_tokens,start_time
tenant_C,179,77.74,15.98,12.67,45.72,48.17,2107.63,128,1782139395.818
tenant_C,807,73.82,14.29,12.09,46.65,48.95,1888.61,128,1782139749.194
tenant_C,1053,85.49,15.92,12.14,46.79,49.04,2107.39,128,1782139868.122
tenant_C,820,72.7,14.55,12.13,45.1,48.18,1920.82,128,1782139756.009
tenant_C,28,70.69,14.43,11.98,45.76,48.02,1903.24,128,1782139324.221
tenant_C,197,71.52,14.15,12.24,34.43,48.41,1868.81,128,1782139401.621
tenant_C,372,70.01,18.24,12.95,47.53,49.41,2386.43,128,1782139503.984
tenant_C,405,68.93,15.7,12.31,45.02,47.69,2062.68,128,1782139521.889
tenant_C,519,78.94,16.79,12.81,45.58,47.36,2211.85,128,1782139586.442
tenant_C,577,104.14,15.75,12.63,45.48,47.94,2104.84,128,1782139625.424
tenant_C,658,68.69,15.47,12.4,45.54,47.37,2017.31,127,1782139666.749
tenant_C,709,100.77,15.48,12.25,45.18,49.89,2067.11,128,1782139693.69
tenant_C,1031,109.8,15.43,12.25,45.42,48.06,2069.36,128,1782139858.377
tenant_C,1019,110.55,17.37,12.74,46.49,48.35,2316.6,128,1782139850.696
tenant_C,89,69.9,15.65,12.26,45.62,47.54,2057.43,128,1782139353.405
tenant_C,139,73.85,15.1,12.24,44.59,48.39,1991.43,128,1782139378.096
tenant_C,277,76.15,13.99,12.2,34.37,46.08,1853.51,128,1782139454.062
tenant_C,323,70.96,16.62,12.86,45.81,47.28,2181.38,128,1782139478.106
tenant_C,401,105.53,15.04,12.4,44.98,46.2,2015.31,128,1782139517.4
tenant_C,527,75.32,13.98,12.15,35.24,46.54,1851.39,128,1782139591.372
tenant_C,610,71.67,13.3,11.87,12.92,48.99,1760.63,128,1782139641.213
tenant_C,808,77.71,17.14,12.85,46.77,47.89,2254.46,128,1782139751.265
tenant_C,913,113.97,13.37,11.99,12.55,47.92,1811.65,128,1782139799.02
tenant_C,877,76.55,18.31,13.2,49.73,53.41,2401.75,128,1782139783.529
tenant_C,810,106.09,16.09,12.85,45.47,47.22,2149.85,128,1782139751.772
tenant_C,33,70.94,13.88,12.02,34.0,47.95,1833.71,128,1782139326.457
tenant_C,81,166.9,13.07,12.19,13.2,47.4,1826.37,128,1782139348.913
tenant_C,163,69.87,19.6,12.87,47.96,91.42,2558.76,128,1782139390.4
tenant_C,204,71.55,14.43,11.89,47.44,49.05,1904.56,128,1782139407.002
tenant_C,220,72.63,15.35,12.2,44.8,47.96,2022.63,128,1782139419.743
tenant_C,279,96.78,14.49,12.03,44.61,47.96,1937.54,128,1782139455.182
tenant_C,331,69.21,14.84,12.23,45.35,47.12,1954.28,128,1782139482.153
