tenant_id,request_idx,ttft_ms,mean_itl_ms,p50_itl_ms,p95_itl_ms,p99_itl_ms,e2e_ms,num_output_tokens,start_time
tenant_A,277,126.24,17.24,13.18,48.9,51.63,2316.27,128,1782140207.118
tenant_A,436,108.68,15.19,12.3,44.99,47.7,2038.43,128,1782140296.938
tenant_A,599,78.72,16.55,12.88,46.06,48.37,2181.07,128,1782140365.155
tenant_A,713,73.28,17.38,12.72,46.89,48.44,2280.52,128,1782140427.308
tenant_A,797,69.66,18.97,13.07,50.79,54.69,2479.29,128,1782140472.549
tenant_A,829,155.28,19.43,13.74,50.13,82.47,2623.32,128,1782140483.643
tenant_A,844,133.82,20.63,13.91,50.82,92.84,2753.78,128,1782140490.025
tenant_A,105,76.39,19.86,13.11,50.37,54.08,2598.44,128,1782140123.974
tenant_A,127,74.69,13.69,12.38,13.39,45.07,1813.76,128,1782140137.22
tenant_A,233,75.54,19.57,13.0,49.88,85.66,2560.59,128,1782140190.695
tenant_A,437,64.53,16.31,12.35,46.03,46.99,2135.95,128,1782140298.351
tenant_A,651,76.39,18.4,12.71,46.45,88.93,2413.26,128,1782140396.464
tenant_A,946,126.82,15.04,12.13,44.96,48.3,2036.51,128,1782140540.804
tenant_A,1091,174.81,18.38,12.97,47.08,83.31,2508.76,128,1782140619.878
tenant_A,1131,73.3,16.94,12.32,47.31,49.43,2224.58,128,1782140645.078
tenant_A,537,224.27,17.26,12.99,47.34,91.38,2416.43,128,1782140339.081
tenant_A,645,146.27,17.78,12.79,46.81,50.11,2404.71,128,1782140394.484
tenant_A,938,76.14,20.35,13.11,50.57,79.96,2660.49,128,1782140537.009
tenant_A,77,70.41,18.93,13.02,47.83,85.75,2473.99,128,1782140110.695
tenant_A,419,67.36,18.87,12.86,47.7,47.97,2463.47,128,1782140284.966
tenant_A,536,76.79,18.14,12.83,47.69,121.3,2381.12,128,1782140338.313
tenant_A,642,153.79,15.79,12.33,45.14,47.82,2158.62,128,1782140393.114
tenant_A,738,98.78,16.39,12.42,45.38,47.92,2180.28,128,1782140442.971
tenant_A,892,65.45,18.71,12.8,48.1,75.51,2441.93,128,1782140514.833
tenant_A,940,72.57,18.28,13.1,50.03,54.89,2394.2,128,1782140538.089
tenant_A,943,75.14,16.39,13.01,47.54,77.26,2156.29,128,1782140538.786
tenant_A,1097,154.27,16.33,12.78,45.89,46.73,2228.35,128,1782140622.692
tenant_A,67,104.1,17.7,12.61,46.77,76.41,2351.66,128,1782140106.286
tenant_A,273,74.16,18.61,13.18,50.59,78.79,2437.09,128,1782140206.533
tenant_A,309,72.05,16.04,12.93,45.65,48.94,2109.61,128,1782140223.115
tenant_A,429,73.32,18.1,12.78,45.92,87.78,2371.98,128,1782140290.15
tenant_A,519,98.63,17.01,12.96,46.75,53.41,2259.28,128,1782140330.571
tenant_A,652,136.2,17.78,12.69,46.34,86.17,2393.69,128,1782140396.51
tenant_A,707,71.4,17.43,13.0,48.06,53.55,2284.43,128,1782140422.927
tenant_A,840,68.53,23.16,13.97,53.35,92.73,3009.54,128,1782140489.221
tenant_A,950,81.5,16.51,12.43,46.37,75.32,2177.83,128,1782140542.381
tenant_A,117,79.18,17.26,13.01,47.63,49.87,2270.67,128,1782140129.823
tenant_A,220,111.23,16.15,12.84,45.83,47.35,2161.71,128,1782140185.16
tenant_A,292,70.5,15.81,12.4,45.16,46.43,2078.86,128,1782140214.583
tenant_A,521,68.68,18.41,12.73,47.61,78.32,2406.67,128,1782140331.942
tenant_A,705,195.73,18.91,13.1,49.02,53.76,2596.93,128,1782140422.201
tenant_A,826,85.9,20.98,13.77,51.44,83.0,2750.03,128,1782140483.438
tenant_A,839,68.42,23.49,13.47,55.41,93.64,3051.16,128,1782140488.638
tenant_A,69,96.78,15.65,12.78,45.07,74.38,2084.82,128,1782140107.75
tenant_A,227,207.66,21.35,14.1,52.69,92.85,2918.62,128,1782140187.956
tenant_A,266,110.34,18.08,13.08,47.66,90.15,2406.46,128,1782140203.128
tenant_A,706,104.35,18.03,13.06,48.74,53.54,2393.8,128,1782140422.632
tenant_A,856,76.65,18.23,13.02,48.02,79.53,2391.89,128,1782140493.324
tenant_A,961,68.96,21.54,13.59,51.11,80.5,2804.07,128,1782140547.34
tenant_A,128,67.22,15.53,11.95,47.58,49.26,2039.84,128,1782140138.774
tenant_A,258,97.35,19.65,13.24,49.88,54.24,2592.43,128,1782140201.25
tenant_A,508,73.72,20.04,13.56,50.49,51.56,2618.59,128,1782140325.867
tenant_A,634,73.24,17.06,12.9,47.57,49.48,2239.87,128,1782140390.455
tenant_A,811,182.57,17.13,13.33,48.31,51.27,2358.48,128,1782140476.874
tenant_A,937,66.71,20.79,13.05,50.47,79.99,2707.53,128,1782140536.52
tenant_A,1086,83.58,17.62,13.02,47.59,51.41,2321.6,128,1782140616.116
tenant_A,1111,71.95,15.63,12.48,45.46,46.33,2056.85,128,1782140633.993
tenant_A,1129,140.17,15.68,12.95,45.27,52.19,2131.02,128,1782140643.295
tenant_A,66,66.68,17.69,12.55,46.67,84.66,2313.12,128,1782140105.674
tenant_A,134,68.92,16.63,12.33,46.65,75.7,2180.42,128,1782140140.122
tenant_A,152,78.04,20.03,12.88,48.12,91.2,2621.8,128,1782140147.365
tenant_A,406,89.57,17.51,12.9,45.98,85.2,2313.94,128,1782140281.229
tenant_A,641,178.9,15.79,12.33,45.14,47.82,2183.74,128,1782140393.089
tenant_A,709,231.12,15.54,12.74,44.8,48.35,2204.15,128,1782140426.048
tenant_A,830,86.52,19.11,13.71,49.24,82.49,2514.09,128,1782140483.778
tenant_A,883,70.78,18.74,12.76,47.11,49.77,2450.26,128,1782140510.12
tenant_A,106,109.76,17.94,13.07,50.32,54.03,2388.3,128,1782140124.43
tenant_A,131,96.6,15.67,12.16,47.25,49.12,2086.42,128,1782140139.427
tenant_A,804,182.34,20.69,13.44,51.42,96.6,2810.49,128,1782140475.743
tenant_A,969,79.37,15.27,12.83,45.81,49.1,2018.09,128,1782140549.602
tenant_A,115,76.76,17.34,12.14,47.14,49.19,2279.25,128,1782140128.177
tenant_A,223,71.24,22.58,12.82,53.19,94.07,2938.71,128,1782140186.271
tenant_A,407,139.74,16.95,12.9,45.96,74.18,2292.43,128,1782140281.277
tenant_A,513,73.29,21.03,13.18,51.34,96.71,2744.43,128,1782140327.498
