request_id,client_id,tenant_id,slo_class,session_id,round_index,prefix_group,prefix_length,streaming,input_tokens,output_tokens,text_tokens,image_tokens,audio_tokens,video_tokens,reason_ratio,model,deadline_us,server_input_tokens,arrival_time_us,send_time_us,first_chunk_time_us,last_chunk_time_us,num_chunks,status,error_message,finish_reason,x_request_id
73,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,952,42239567,1782183973681722,1782183973741414,1782183975272298,130,ok,,length,ad719434-7983-4760-8e38-7ccd21ffd807
74,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,967,43356819,1782183974798507,1782183974859364,1782183976478133,130,ok,,length,b44c1a5e-d67f-4fdd-a0b0-23285b992a62
75,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,999,43607580,1782183975050137,1782183975116516,1782183976741905,130,ok,,length,89da79c5-ae21-4b1e-bf75-e425cb61af7b
76,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,966,43728739,1782183975171223,1782183975237394,1782183976835151,130,ok,,length,763b3fb7-2445-4401-b392-6ddfb320a313
77,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,979,44481446,1782183975923165,1782183976028322,1782183977636596,130,ok,,length,ebb9d767-4191-44da-9712-58ae451148a0
78,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,1001,44483451,1782183975925252,1782183976028339,1782183977636596,130,ok,,length,107b1d83-2367-4318-ac97-59a01b7053c9
79,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,972,44922299,1782183976364364,1782183976430945,1782183978038721,130,ok,,length,0f3b7671-e4e6-44ba-a9e5-092c9f0d67b4
80,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,979,45052021,1782183976494515,1782183976553616,1782183978131029,130,ok,,length,a8de5d29-7297-4e8f-8a6c-c1eb2b2f08c2
81,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,993,45469257,1782183976911287,1782183976978764,1782183978521373,130,ok,,length,da680653-2f17-4abf-b53c-1c979471b674
82,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,998,45531875,1782183976973517,1782183977043718,1782183978554794,130,ok,,length,5a150dde-9bcd-41bd-9d14-99c3909e619e
83,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,979,46205789,1782183977647628,1782183977710915,1782183979164565,130,ok,,length,cbd3eff3-3104-4eeb-ab22-ea62f9010154
84,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,998,48272547,1782183979714346,1782183979764101,1782183981235398,130,ok,,length,cf3780de-0413-427e-ba2e-e3df8216abe2
85,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,991,48924985,1782183980366993,1782183980426998,1782183981900871,130,ok,,length,e23803b1-24de-4f01-9a33-b9f489197059
86,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,982,49991271,1782183981433740,1782183981501525,1782183982974940,130,ok,,length,552009bd-7269-4d2d-b4ba-3800c9fcc007
87,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,966,50798614,1782183982240456,1782183982302457,1782183983742653,130,ok,,length,2797482d-24de-4f15-a15d-5c198b07387b
88,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,969,53259485,1782183984701955,1782183984751522,1782183986292860,130,ok,,length,236c6024-9042-4e9b-8e7b-c4a38276c47b
